Time,pH,Temperature
08:58:04,8,29.62301285414975
08:58:05,6,29.27551082236917
08:58:06,9,30.014643766899475
08:58:07,8,30.004054177118775
08:58:08,8,30.12233513937114
08:58:09,8,28.839535897631507
08:58:10,6,30.125610702806657
08:58:12,6,29.98633037833686
08:58:13,7,29.346648086476343
08:58:14,6,30.16516257189365
08:58:15,6,28.791546173165262
08:58:16,9,28.660832327650763
08:58:17,7,30.79405643299865
08:58:19,6,30.81239307103659
08:58:20,9,30.79964593405208
08:58:21,9,30.557667034985347
08:58:22,6,29.849762900109607
08:58:23,6,30.238161805951933
08:58:24,9,29.47371312231789
08:58:25,6,29.712797326164257
08:58:27,8,29.627582633275825
08:58:28,9,30.42169129299816
08:58:29,9,28.086429518298665
08:58:30,7,28.021650724975146
08:58:31,8,28.61563745449106
08:58:32,6,29.337940147259935
08:58:33,6,30.32575701156705
08:58:35,9,29.3821682614696
08:58:36,8,30.10185061508501
08:58:37,8,29.132912629598756
08:58:38,8,29.79808616494419
08:58:39,6,30.714714928856733
08:58:41,9,28.10564093429958
08:58:42,8,28.870823061345096
